timestamp,open,high,low,close,volume,close_time,quote_volume,trades
1707091200000,2289.79,2294.3,2279.17,2280.5,9851.0878,1707094799999,22518427.011862,31299
1707094800000,2280.5,2284.09,2269.11,2282.8,10147.1203,1707098399999,23108936.099573,33269
1707098400000,2282.8,2283.1,2277.42,2281.28,4142.8692,1707101999999,9449463.839976,17941
1707102000000,2281.27,2297.77,2281.26,2296.27,6749.7924,1707105599999,15447176.985991,19825
1707105600000,2296.28,2299.4,2291.8,2295.0,6219.8427,1707109199999,14278364.528269,19381
1707109200000,2295.0,2295.47,2289.45,2295.46,3712.1484,1707112799999,8511135.577363,15935
1707112800000,2295.47,2302.0,2294.0,2301.23,5723.2403,1707116399999,13147537.304787,22844
1707116400000,2301.22,2312.32,2298.44,2310.17,13697.7903,1707119999999,31608555.895687,36012
1707120000000,2310.18,2325.08,2310.17,2322.41,18034.908,1707123599999,41803036.854315,43349
1707123600000,2322.41,2325.33,2314.65,2320.81,9654.094,1707127199999,22392562.048526,30264
1707127200000,2320.8,2332.9,2320.8,2322.85,13345.5834,1707130799999,31051632.828795,34927
1707130800000,2322.85,2329.98,2322.28,2329.62,6923.0321,1707134399999,16107124.722078,24865
1707134400000,2329.63,2331.56,2323.21,2325.53,9761.7229,1707137999999,22723745.142482,27095
1707138000000,2325.53,2338.41,2323.0,2330.45,12684.6592,1707141599999,29558267.098534,40582
1707141600000,2330.45,2333.92,2317.29,2319.03,11351.5498,1707145199999,26395089.478969,36190
1707145200000,2319.03,2319.03,2294.21,2298.71,19545.6365,1707148799999,45094295.325611,58089
1707148800000,2298.72,2302.54,2291.0,2301.54,17766.75,1707152399999,40792465.828667,48641
1707152400000,2301.55,2307.51,2297.22,2302.36,6040.2729,1707155999999,13903668.567714,27233
1707156000000,2302.36,2304.97,2294.63,2301.19,6892.034,1707159599999,15840787.831692,24693
1707159600000,2301.19,2312.56,2300.52,2304.48,9465.2089,1707163199999,21837712.358105,27168
1707163200000,2304.49,2305.99,2283.63,2294.62,14746.8026,1707166799999,33796624.284796,42537
1707166800000,2294.63,2295.71,2286.02,2289.09,7452.3481,1707170399999,17069000.796966,26383
1707170400000,2289.1,2296.0,2286.24,2294.63,6752.7665,1707173999999,15475743.396995,21163
1707174000000,2294.63,2302.16,2291.64,2301.83,5949.1517,1707177599999,13665266.194812,21178
1707177600000,2301.84,2302.81,2299.0,2302.81,5316.4647,1707181199999,12232781.81024,17340
1707181200000,2302.81,2312.34,2300.73,2307.69,6479.1402,1707184799999,14943004.514181,24506
1707184800000,2307.68,2329.78,2306.34,2324.29,13603.5168,1707188399999,31585388.108271,36503
1707188400000,2324.3,2328.61,2313.39,2316.85,11132.2322,1707191999999,25850894.585443,24496
1707192000000,2316.85,2319.39,2312.59,2314.37,9280.6941,1707195599999,21495073.163583,18884
1707195600000,2314.38,2315.43,2308.19,2314.02,9052.7177,1707199199999,20929263.804203,18698
1707199200000,2314.02,2317.35,2309.29,2317.1,10167.2568,1707202799999,23520091.345876,20913
1707202800000,2317.1,2327.86,2311.08,2327.16,16487.4142,1707206399999,38242272.570221,32084
1707206400000,2327.16,2339.0,2323.3,2336.7,28139.5159,1707209999999,65606726.518102,46670
1707210000000,2336.69,2337.94,2328.1,2334.45,13561.7656,1707213599999,31637892.916897,31693
1707213600000,2334.44,2344.0,2316.9,2326.46,21064.1243,1707217199999,49086167.580836,49296
1707217200000,2326.45,2330.47,2318.16,2325.49,10932.7067,1707220799999,25406881.453964,35928
1707220800000,2325.49,2332.08,2311.9,2325.97,16819.6809,1707224399999,39078272.381265,43084
1707224400000,2325.97,2349.0,2319.44,2337.62,26393.5531,1707227999999,61664036.726074,57396
1707228000000,2337.63,2347.5,2331.8,2338.47,18145.9683,1707231599999,42463008.300012,41335
1707231600000,2338.47,2346.8,2331.03,2343.74,17881.445,1707235199999,41833934.313379,41826
1707235200000,2343.73,2362.31,2340.37,2346.94,28159.1627,1707238799999,66249936.759514,57015
1707238800000,2346.94,2365.42,2345.1,2353.84,17506.623,1707242399999,41216789.827319,42404
1707242400000,2353.84,2365.25,2349.06,2363.95,12511.3685,1707245999999,29480687.1585,37179
1707246000000,2363.95,2379.95,2360.04,2379.12,16914.3845,1707249599999,40103233.043783,45316
1707249600000,2379.13,2392.4,2376.04,2380.29,23420.5857,1707253199999,55855843.393486,48994
1707253200000,2380.3,2386.42,2375.31,2380.74,12972.4716,1707256799999,30903086.340813,31505
1707256800000,2380.74,2385.06,2376.31,2381.75,13277.247,1707260399999,31622024.307794,28443
1707260400000,2381.75,2384.19,2371.91,2372.64,9722.7103,1707263999999,23106354.863925,30288
1707264000000,2372.63,2390.66,2372.2,2380.08,14050.442,1707267599999,33445584.544974,33020
1707267600000,2380.08,2388.27,2375.52,2376.18,9639.8506,1707271199999,22965440.382586,27696
1707271200000,2376.17,2380.6,2374.3,2376.06,6735.3766,1707274799999,16014821.773804,20994
1707274800000,2376.07,2377.26,2363.0,2364.75,10891.3772,1707278399999,25810284.209222,29484
1707278400000,2364.75,2368.76,2357.73,2360.74,13563.0887,1707281999999,32050451.256856,30328
1707282000000,2360.74,2367.8,2357.06,2365.61,6782.8914,1707285599999,16033578.49909,20897
1707285600000,2365.61,2366.32,2360.1,2364.09,7234.1604,1707289199999,17099059.948845,18724
1707289200000,2364.09,2368.41,2360.44,2362.92,6186.9306,1707292799999,14625284.431067,18315
1707292800000,2362.91,2365.45,2356.94,2363.25,10160.5082,1707296399999,23984619.404247,21284
1707296400000,2363.26,2377.42,2361.42,2371.61,9173.1951,1707299999999,21738716.750386,26255
1707300000000,2371.6,2372.11,2354.0,2355.73,9986.1305,1707303599999,23608772.653757,29872
1707303600000,2355.72,2362.56,2354.64,2361.66,9806.4272,1707307199999,23134975.406774,32982
1707307200000,2361.67,2373.89,2361.0,2373.34,9119.338,1707310799999,21594438.340952,28783
1707310800000,2373.34,2376.64,2365.86,2372.83,14295.9304,1707314399999,33907297.994182,37141
1707314400000,2372.83,2385.45,2362.6,2365.89,22425.9134,1707317999999,53249193.729686,57929
1707318000000,2365.89,2376.51,2361.57,2369.66,13655.9583,1707321599999,32336501.704255,47398
1707321600000,2369.66,2400.0,2368.85,2398.24,23474.8528,1707325199999,56046508.875489,56563
1707325200000,2398.24,2424.34,2396.41,2410.26,46060.3814,1707328799999,111256303.062076,83152
1707328800000,2410.25,2418.96,2406.26,2418.18,15753.7126,1707332399999,38007869.832368,40652
1707332400000,2418.18,2425.46,2413.32,2419.96,16137.2512,1707335999999,39066514.580386,39536
1707336000000,2419.97,2444.44,2419.96,2439.38,32265.2799,1707339599999,78515458.790909,65278
1707339600000,2439.39,2439.8,2425.73,2430.17,16980.0108,1707343199999,41300866.688095,43274
1707343200000,2430.17,2432.0,2422.23,2425.55,10726.1628,1707346799999,26036810.959463,26886
1707346800000,2425.55,2429.89,2422.77,2425.1,7686.5312,1707350399999,18646530.484052,23914
1707350400000,2425.09,2438.0,2423.94,2435.06,16363.4939,1707353999999,39772190.222941,38487
1707354000000,2435.06,2443.8,2430.38,2441.89,15627.8921,1707357599999,38092459.278118,39289
1707357600000,2441.89,2444.39,2430.54,2434.74,13737.8848,1707361199999,33459089.822421,29962
1707361200000,2434.73,2436.81,2432.55,2433.48,7932.453,1707364799999,19311611.778324,24304
1707364800000,2433.48,2435.32,2426.0,2427.3,6664.818,1707368399999,16199161.328132,20429
1707368400000,2427.3,2428.62,2422.08,2423.11,9021.6044,1707371999999,21880566.272461,21270
1707372000000,2423.11,2423.53,2419.36,2419.94,7565.3715,1707375599999,18323254.142912,19519
1707375600000,2419.95,2425.6,2411.01,2421.21,14285.1482,1707379199999,34563454.642354,31725
1707379200000,2421.2,2427.85,2421.2,2424.4,8990.4302,1707382799999,21793795.600571,29399
1707382800000,2424.4,2426.91,2420.62,2424.24,7166.5781,1707386399999,17370570.751987,23290
1707386400000,2424.24,2429.58,2421.3,2422.99,8503.0107,1707389999999,20620086.920235,26865
1707390000000,2422.99,2426.09,2416.06,2425.3,11975.138,1707393599999,29007315.134891,35947
1707393600000,2425.29,2429.48,2417.21,2422.04,7925.1997,1707397199999,19199219.998608,34782
1707397200000,2422.04,2425.05,2416.63,2425.05,12716.8627,1707400799999,30789696.670953,39193
1707400800000,2425.05,2443.96,2420.0,2438.0,31224.877,1707404399999,75923485.346314,79100
1707404400000,2438.0,2463.15,2428.79,2453.88,43927.1563,1707407999999,107722898.208496,92397
1707408000000,2453.88,2455.69,2413.44,2424.6,35360.2913,1707411599999,86095145.864236,84097
1707411600000,2424.6,2437.0,2418.11,2424.74,20976.0726,1707415199999,50906560.395205,49653
1707415200000,2424.74,2432.88,2421.32,2430.78,11856.6947,1707418799999,28792387.095491,34595
1707418800000,2430.78,2432.58,2421.31,2421.53,9833.8015,1707422399999,23866469.818475,30920
1707422400000,2421.54,2434.23,2421.12,2427.81,14043.4527,1707425999999,34093580.596017,38278
1707426000000,2427.81,2429.52,2422.23,2425.75,8014.0791,1707429599999,19437989.651971,26799
1707429600000,2425.75,2431.44,2423.68,2424.28,6242.4626,1707433199999,15152861.304878,19418
1707433200000,2424.28,2428.59,2418.49,2419.55,8085.2808,1707436799999,19588092.806105,24384
1707436800000,2419.56,2424.89,2419.16,2423.76,8229.528,1707440399999,19927820.84871,26394
1707440400000,2423.76,2428.46,2422.08,2425.17,9782.4743,1707443999999,23722887.285135,23908
1707444000000,2425.18,2458.6,2423.72,2457.51,23873.6142,1707447599999,58287722.242973,56215
1707447600000,2457.5,2466.0,2442.58,2448.67,19764.214,1707451199999,48506544.164992,50480
1707451200000,2448.67,2456.89,2442.54,2446.21,9923.6898,1707454799999,24302581.45727,34127
1707454800000,2446.21,2454.96,2440.19,2453.7,16672.7615,1707458399999,40851156.247734,36054
1707458400000,2453.7,2454.04,2446.35,2448.87,7915.1125,1707461999999,19394703.042002,25952
1707462000000,2448.86,2463.99,2448.24,2453.61,17015.514,1707465599999,41801004.207217,43201
1707465600000,2453.6,2477.0,2453.37,2476.01,18438.6886,1707469199999,45453467.216063,49173
1707469200000,2476.02,2479.88,2466.44,2466.89,15557.1469,1707472799999,38472506.613411,46179
1707472800000,2466.9,2474.6,2462.01,2474.59,17069.7751,1707476399999,42110981.257104,34157
1707476400000,2474.59,2507.4,2466.4,2503.2,42016.3867,1707479999999,104440159.155006,76199
1707480000000,2503.19,2525.0,2498.56,2514.64,42264.0952,1707483599999,106140189.117979,87884
1707483600000,2514.64,2521.35,2510.57,2513.27,21742.4329,1707487199999,54727157.276234,49654
1707487200000,2513.27,2519.66,2481.47,2494.51,50546.2326,1707490799999,126273110.665391,96795
1707490800000,2494.51,2501.46,2476.57,2495.33,31964.6794,1707494399999,79560630.17226,65172
1707494400000,2495.33,2502.72,2478.07,2486.77,20726.945,1707497999999,51616902.957896,47178
1707498000000,2486.77,2500.87,2484.66,2497.19,18580.8317,1707501599999,46374841.781139,42302
1707501600000,2497.19,2523.66,2493.87,2501.45,40141.6727,1707505199999,100731983.636383,73636
1707505200000,2501.45,2502.4,2481.68,2485.96,17283.2392,1707508799999,43025438.427417,46517
1707508800000,2485.96,2495.7,2485.95,2489.86,12479.4642,1707512399999,31083178.735691,37366
1707512400000,2489.85,2506.64,2483.89,2502.82,10505.5282,1707515999999,26203114.912623,31880
1707516000000,2502.81,2505.79,2487.11,2495.22,10968.5503,1707519599999,27407771.787217,25904
1707519600000,2495.22,2498.6,2485.14,2486.56,8921.808,1707523199999,22219678.420946,27949
1707523200000,2486.56,2496.3,2484.48,2485.93,8045.4302,1707526799999,20040399.569274,30074
1707526800000,2485.94,2505.0,2483.09,2498.27,8320.6156,1707530399999,20755990.742143,31524
1707530400000,2498.27,2506.48,2496.56,2506.0,6617.5871,1707533999999,16556055.286618,22058
1707534000000,2506.0,2514.8,2505.99,2512.21,6715.8416,1707537599999,16863193.62253,20620
1707537600000,2512.21,2516.0,2506.24,2506.28,5151.3553,1707541199999,12932150.397768,19833
1707541200000,2506.27,2507.85,2500.64,2504.23,4791.7503,1707544799999,12000863.570112,20374
1707544800000,2504.24,2507.5,2503.61,2504.5,5967.2646,1707548399999,14954629.308203,20225
1707548400000,2504.5,2506.9,2494.49,2495.21,6842.6749,1707551999999,17110969.871774,24653
1707552000000,2495.21,2498.74,2485.2,2485.29,10074.6632,1707555599999,25111695.48796,27450
1707555600000,2485.29,2494.5,2485.28,2487.53,7774.8556,1707559199999,19367728.921205,26225
1707559200000,2487.54,2491.94,2471.57,2474.31,11833.3847,1707562799999,29369421.200415,37618
1707562800000,2474.31,2483.11,2473.53,2483.1,9770.9019,1707566399999,24228266.489802,30120
1707566400000,2483.11,2492.0,2480.76,2487.91,6552.6672,1707569999999,16294615.212069,26336
1707570000000,2487.9,2492.77,2481.0,2490.07,7502.7777,1707573599999,18661019.310107,26277
1707573600000,2490.07,2496.97,2488.4,2492.97,8189.1452,1707577199999,20407499.333957,26488
1707577200000,2492.97,2496.6,2488.8,2490.45,6290.7207,1707580799999,15682922.054082,23557
1707580800000,2490.45,2494.22,2487.38,2491.26,5678.8382,1707584399999,14145388.371454,21981
1707584400000,2491.26,2492.4,2483.72,2484.43,5743.5214,1707587999999,14283945.101554,21850
1707588000000,2484.42,2493.14,2483.4,2490.81,4905.2554,1707591599999,12207538.948177,18393
1707591600000,2490.81,2497.51,2489.06,2497.51,5430.8691,1707595199999,13543564.234444,21871
1707595200000,2497.51,2511.6,2493.23,2506.21,11458.7445,1707598799999,28687696.640751,32666
1707598800000,2506.21,2516.45,2506.2,2511.0,12901.7959,1707602399999,32415793.192667,36251
1707602400000,2511.0,2511.41,2492.21,2495.99,10957.6726,1707605999999,27388216.533171,30757
1707606000000,2495.99,2506.06,2494.7,2500.24,7581.2571,1707609599999,18956613.994519,25522
1707609600000,2500.24,2504.58,2493.8,2504.08,6507.4001,1707613199999,16262976.576924,27052
1707613200000,2504.07,2514.74,2502.9,2507.2,10221.5376,1707616799999,25640007.46314,32376
1707616800000,2507.2,2512.15,2504.14,2505.78,6040.6157,1707620399999,15149888.70897,19813
1707620400000,2505.77,2529.02,2504.06,2529.02,22913.44,1707623999999,57704439.377985,43470
1707624000000,2529.02,2537.58,2514.76,2517.46,16232.6884,1707627599999,41041370.654786,45633
1707627600000,2517.47,2525.8,2517.03,2523.33,10440.0271,1707631199999,26331430.349891,24123
1707631200000,2523.33,2534.15,2522.03,2530.49,7472.0943,1707634799999,18884551.02045,24545
1707634800000,2530.49,2532.8,2522.52,2527.52,7461.7857,1707638399999,18854004.069607,26081
1707638400000,2527.53,2539.63,2522.91,2524.76,11501.6152,1707641999999,29121792.620135,32292
1707642000000,2524.76,2529.0,2521.31,2523.18,7061.2411,1707645599999,17831520.657631,24666
1707645600000,2523.18,2524.09,2511.79,2521.85,9022.9235,1707649199999,22728247.414498,28166
1707649200000,2521.86,2531.63,2520.38,2531.28,7887.0025,1707652799999,19922293.686112,30035
1707652800000,2531.29,2532.31,2522.0,2522.22,7625.2658,1707656399999,19270738.299135,29224
1707656400000,2522.22,2524.34,2509.6,2510.69,10794.1661,1707659999999,27162415.913937,37690
1707660000000,2510.7,2515.0,2505.0,2514.26,10448.9563,1707663599999,26231584.723329,36873
1707663600000,2514.27,2514.27,2505.47,2508.94,7843.2493,1707667199999,19683509.290566,29345
1707667200000,2508.94,2512.31,2501.41,2508.42,8989.0819,1707670799999,22535284.44211,32074
1707670800000,2508.42,2520.58,2508.27,2511.16,8916.7857,1707674399999,22427021.265699,32375
1707674400000,2511.16,2512.9,2496.8,2506.97,10178.4323,1707677999999,25492222.175357,32315
1707678000000,2506.98,2510.75,2505.14,2507.73,5408.1461,1707681599999,13561831.211229,20735
1707681600000,2507.74,2514.31,2493.45,2497.43,9420.2565,1707685199999,23582888.439632,32787
1707685200000,2497.43,2504.79,2496.66,2504.0,6280.3993,1707688799999,15703845.046323,25474
1707688800000,2504.0,2507.59,2499.75,2500.38,5553.7435,1707692399999,13906974.486005,20939
1707692400000,2500.38,2507.4,2498.0,2507.21,5754.2931,1707695999999,14399540.431618,22998
1707696000000,2507.22,2525.0,2505.06,2514.99,13829.3165,1707699599999,34801275.514506,39623
1707699600000,2514.99,2515.95,2506.0,2515.08,8551.8768,1707703199999,21469921.985852,29663
1707703200000,2515.08,2518.0,2493.01,2503.08,12843.0338,1707706799999,32164230.709926,33729
1707706800000,2503.08,2504.65,2497.17,2500.12,7133.9914,1707710399999,17840863.081506,23529
1707710400000,2500.13,2501.34,2493.99,2494.76,4443.3762,1707713999999,11099041.245262,18839
1707714000000,2494.77,2500.31,2493.99,2494.27,3633.2703,1707717599999,9073444.057437,17537
1707717600000,2494.26,2498.4,2481.05,2494.01,11985.9487,1707721199999,29835853.516679,32314
1707721200000,2494.0,2504.34,2491.45,2501.71,8917.7123,1707724799999,22287536.008865,31653
1707724800000,2501.7,2505.5,2489.33,2490.0,7555.6333,1707728399999,18871704.856926,27814
1707728400000,2490.01,2490.58,2472.0,2477.05,12603.7846,1707731999999,31285515.613409,39785
1707732000000,2477.06,2485.0,2472.6,2480.57,8824.9376,1707735599999,21890288.624953,30658
1707735600000,2480.56,2488.52,2476.8,2488.16,8644.2306,1707739199999,21450145.516881,29753
1707739200000,2488.16,2489.55,2481.08,2489.12,7478.4048,1707742799999,18590917.172756,24083
1707742800000,2489.13,2489.13,2483.07,2487.35,5320.4993,1707746399999,13229966.922274,20803
1707746400000,2487.36,2529.8,2486.5,2528.2,29741.844,1707749999999,74631512.179256,63516
1707750000000,2528.19,2563.17,2521.0,2557.87,60783.2017,1707753599999,154557594.490098,100198
1707753600000,2557.87,2559.98,2536.63,2552.88,29747.332,1707757199999,75797382.121377,59716
1707757200000,2552.89,2616.39,2550.9,2608.93,70222.3578,1707760799999,181881549.121996,125201
1707760800000,2608.94,2633.64,2603.07,2621.85,35380.854,1707764399999,92626480.128952,68731
1707764400000,2621.86,2638.91,2608.61,2610.25,23867.8268,1707767999999,62592812.426687,51203
1707768000000,2610.25,2647.67,2610.24,2641.7,22664.1547,1707771599999,59578646.736432,44002
1707771600000,2641.71,2652.32,2628.69,2631.55,19600.9464,1707775199999,51750828.578067,41911
1707775200000,2631.55,2665.58,2631.55,2655.07,16005.531,1707778799999,42442617.859375,33998
1707778800000,2655.07,2664.21,2646.31,2659.99,19721.7114,1707782399999,52337113.656886,31131
1707782400000,2659.99,2686.0,2659.99,2668.26,31923.467,1707785999999,85340389.601767,54057
1707786000000,2668.25,2681.03,2664.2,2677.61,13288.0389,1707789599999,35476571.258595,28516
1707789600000,2677.61,2681.43,2653.51,2654.81,17083.4271,1707793199999,45504124.189482,34950
1707793200000,2654.8,2657.6,2635.96,2640.47,16339.1373,1707796799999,43244903.168357,33067
1707796800000,2640.46,2651.22,2638.0,2646.69,8655.7327,1707800399999,22892240.00175,20531
1707800400000,2646.69,2653.52,2643.02,2651.88,14435.2713,1707803999999,38245901.774409,22072
1707804000000,2651.88,2654.38,2645.06,2647.06,8960.9827,1707807599999,23749221.57151,19953
1707807600000,2647.06,2651.99,2640.8,2648.64,13923.5046,1707811199999,36865035.826378,26100
1707811200000,2648.64,2664.67,2647.07,2663.51,13891.9587,1707814799999,36918949.165373,30671
1707814800000,2663.51,2682.04,2657.03,2677.39,16335.0393,1707818399999,43556530.14484,36027
1707818400000,2677.39,2679.98,2664.29,2668.22,21789.2634,1707821999999,58220639.559293,46522
1707822000000,2668.23,2686.06,2658.0,2681.75,20796.9977,1707825599999,55605310.116669,45868
1707825600000,2681.75,2686.12,2666.76,2674.81,15821.6384,1707829199999,42348614.726846,35403
1707829200000,2674.81,2677.8,2611.0,2643.61,49883.1713,1707832799999,132059375.173651,97405
1707832800000,2643.61,2654.66,2590.0,2633.26,74440.7723,1707836399999,195476425.754023,133422
1707836400000,2633.25,2643.26,2608.52,2630.99,36683.0202,1707839999999,96429669.389311,73285
1707840000000,2631.0,2640.29,2601.0,2602.74,28244.9476,1707843599999,74038383.746202,62706
1707843600000,2602.74,2619.98,2592.37,2619.65,25231.9387,1707847199999,65799290.453738,55886
1707847200000,2619.65,2635.67,2618.0,2630.16,16154.8393,1707850799999,42429519.285552,42314
1707850800000,2630.16,2635.05,2610.0,2611.42,12664.0787,1707854399999,33219274.248326,35655
1707854400000,2611.42,2631.76,2610.8,2627.65,17527.6866,1707857999999,45983044.2598,36290
1707858000000,2627.65,2648.6,2627.0,2631.54,11783.5382,1707861599999,31100839.059445,31596
1707861600000,2631.55,2637.02,2615.02,2635.88,9946.4957,1707865199999,26133425.75605,23729
1707865200000,2635.87,2642.34,2627.39,2639.99,6642.7973,1707868799999,17501254.697802,18860
1707868800000,2639.99,2641.16,2623.03,2630.6,10469.2634,1707872399999,27548290.421628,29230
1707872400000,2630.6,2635.68,2620.45,2622.42,7614.8379,1707875999999,20002278.449973,22101
1707876000000,2622.43,2634.41,2618.4,2633.68,7834.4772,1707879599999,20583262.318486,18769
1707879600000,2633.68,2644.0,2633.2,2636.88,9194.5323,1707883199999,24257535.400365,19292
1707883200000,2636.89,2640.37,2620.76,2626.52,9384.6811,1707886799999,24666564.579936,24314
1707886800000,2626.51,2642.78,2626.51,2641.17,6934.7126,1707890399999,18279553.412591,18978
1707890400000,2641.18,2649.64,2639.64,2645.2,7684.0833,1707893999999,20319467.022655,20619
1707894000000,2645.2,2654.53,2645.2,2653.05,8028.4254,1707897599999,21284621.963899,23897
1707897600000,2653.04,2711.0,2647.58,2707.21,38501.595,1707901199999,103362619.417678,71213
1707901200000,2707.21,2750.0,2706.27,2746.48,79498.0942,1707904799999,217207316.183045,136800
1707904800000,2746.49,2760.0,2739.21,2753.32,30397.6259,1707908399999,83588281.345586,68000
1707908400000,2753.32,2757.96,2738.01,2755.87,22011.0769,1707911999999,60499927.59905,53068
1707912000000,2755.86,2759.32,2732.64,2739.58,21352.2825,1707915599999,58650126.901298,49456
1707915600000,2739.58,2772.28,2738.62,2764.92,31341.018,1707919199999,86210327.596814,63348
1707919200000,2764.91,2771.69,2752.96,2758.67,27180.0779,1707922799999,75041728.989679,65322
1707922800000,2758.67,2760.46,2730.32,2749.4,29002.0778,1707926399999,79699389.568182,65446
1707926400000,2749.4,2749.99,2728.51,2738.69,16287.3948,1707929999999,44646410.389976,56805
1707930000000,2738.7,2748.95,2733.8,2741.25,12629.4908,1707933599999,34624252.639281,40243
1707933600000,2741.25,2751.12,2726.54,2749.62,17146.9042,1707937199999,46959059.738967,47266
1707937200000,2749.63,2766.5,2740.27,2761.8,25380.9788,1707940799999,69911358.395243,51034
1707940800000,2761.8,2767.0,2754.89,2764.26,12004.1322,1707944399999,33145732.623546,39001
1707944400000,2764.26,2786.0,2755.79,2778.4,12804.033,1707947999999,35482243.681924,43859
1707948000000,2778.39,2782.81,2763.66,2772.02,8513.2052,1707951599999,23591732.879292,29114
1707951600000,2772.03,2783.5,2767.79,2774.81,10475.694,1707955199999,29077873.028571,33237
1707955200000,2774.8,2825.75,2771.61,2817.94,35626.1264,1707958799999,99879142.169088,83052
1707958800000,2817.95,2817.95,2771.71,2778.15,31088.817,1707962399999,86736855.944671,67422
1707962400000,2778.15,2797.31,2776.71,2786.71,16248.1637,1707965999999,45318423.795035,42247
1707966000000,2786.7,2803.71,2785.98,2801.39,13521.1976,1707969599999,37792765.733485,35433
1707969600000,2801.39,2802.33,2783.6,2796.37,14870.505,1707973199999,41533081.670903,39816
1707973200000,2796.36,2797.0,2759.25,2771.07,14992.6226,1707976799999,41631087.550022,48169
1707976800000,2771.07,2782.56,2768.66,2777.77,12730.5548,1707980399999,35334225.453664,36997
1707980400000,2777.77,2785.18,2761.32,2772.33,11335.4811,1707983999999,31457959.902704,39346
1707984000000,2772.32,2784.8,2768.34,2781.13,10815.5826,1707987599999,30040115.229007,35887
1707987600000,2781.13,2794.35,2779.62,2789.86,11916.5653,1707991199999,33217384.084851,40447
1707991200000,2789.87,2801.97,2786.67,2799.8,12287.865,1707994799999,34364190.700632,41558
1707994800000,2799.81,2801.6,2784.09,2793.21,12926.4618,1707998399999,36117478.414279,44281
1707998400000,2793.22,2803.87,2775.91,2797.49,18364.7276,1708001999999,51247655.114809,59642
1708002000000,2797.48,2814.89,2790.0,2810.52,22923.8464,1708005599999,64260336.947636,68630
1708005600000,2810.52,2857.8,2799.54,2852.59,61780.4464,1708009199999,175236893.021934,131855
1708009200000,2852.59,2867.65,2813.21,2826.27,51745.089,1708012799999,146850604.383424,122851
1708012800000,2826.27,2841.44,2802.49,2829.61,30723.8368,1708016399999,86753194.704083,81014
1708016400000,2829.61,2836.58,2813.63,2814.99,16463.8871,1708019999999,46516759.534512,54591
1708020000000,2814.99,2831.99,2808.28,2824.58,12156.7429,1708023599999,34298997.164157,46664
1708023600000,2824.58,2838.59,2810.27,2834.13,13408.4521,1708027199999,37850609.21936,46977
1708027200000,2834.13,2842.5,2814.02,2828.59,13300.3518,1708030799999,37627422.803815,49374
1708030800000,2828.59,2845.59,2786.2,2794.05,21296.2871,1708034399999,59995647.227686,63881
1708034400000,2794.05,2821.73,2791.82,2813.41,13038.239,1708037999999,36597841.415732,40546
1708038000000,2813.42,2825.0,2810.51,2822.59,8127.3383,1708041599999,22928820.329286,26939
1708041600000,2822.58,2842.59,2820.35,2838.12,12055.2648,1708045199999,34124905.556268,38786
1708045200000,2838.12,2857.4,2836.78,2842.79,17970.4588,1708048799999,51183750.90498,50636
1708048800000,2842.79,2849.76,2836.16,2846.96,10355.5371,1708052399999,29435024.782721,35262
1708052400000,2846.97,2856.55,2840.0,2846.18,14529.8516,1708055999999,41368393.397905,40966
1708056000000,2846.18,2851.05,2835.8,2838.05,9202.5285,1708059599999,26163275.21945,30136
1708059600000,2838.04,2847.24,2835.61,2842.0,7463.2467,1708063199999,21207588.675456,27382
1708063200000,2842.0,2852.4,2830.22,2833.0,11441.005,1708066799999,32522844.16192,36526
1708066800000,2833.0,2835.3,2811.75,2815.05,19635.4608,1708070399999,55419179.903254,52911
1708070400000,2815.05,2827.19,2813.18,2816.1,16008.4872,1708073999999,45140920.785425,42351
1708074000000,2816.1,2817.11,2794.31,2809.37,18538.6081,1708077599999,52049666.18794,51863
1708077600000,2809.38,2828.04,2804.74,2827.89,13254.6811,1708081199999,37348497.893309,41158
1708081200000,2827.88,2835.4,2819.18,2823.59,13763.9373,1708084799999,38908911.592984,46243
1708084800000,2823.6,2847.22,2818.81,2844.2,13780.4539,1708088399999,39073691.298007,44637
1708088400000,2844.21,2847.17,2825.05,2840.16,17104.2115,1708091999999,48543134.685152,54011
1708092000000,2840.15,2843.96,2783.09,2797.6,36879.5663,1708095599999,103665078.666922,91982
1708095600000,2797.59,2797.6,2740.0,2776.01,55501.6281,1708099199999,153977852.861898,108615
1708099200000,2776.01,2807.39,2772.6,2785.22,24900.3287,1708102799999,69516579.572069,71754
1708102800000,2785.21,2791.13,2766.03,2777.4,19993.2837,1708106399999,55505070.704712,54874
1708106400000,2777.39,2782.51,2765.0,2781.11,9977.6361,1708109999999,27679445.050232,40250
1708110000000,2781.11,2785.45,2756.75,2762.91,8707.7899,1708113599999,24157437.772274,40437
1708113600000,2762.92,2781.74,2758.45,2781.65,7687.9696,1708117199999,21320056.461994,38900
1708117200000,2781.65,2792.21,2774.63,2790.68,6049.4208,1708120799999,16852555.375238,30707
1708120800000,2790.69,2790.92,2785.0,2789.04,4020.1675,1708124399999,11210341.024138,18926
1708124400000,2789.03,2810.0,2786.83,2801.8,9249.2806,1708127999999,25897361.953612,34134
1708128000000,2801.81,2804.21,2795.91,2796.15,5376.4801,1708131599999,15055077.937686,27145
1708131600000,2796.15,2797.36,2777.64,2786.73,8638.1948,1708135199999,24086535.906534,35601
1708135200000,2786.72,2794.46,2785.55,2788.8,6361.7718,1708138799999,17746470.936776,25474
